day,month,year,tmax,tmin,precip,srad
20,1,2010,33.40,20.20,0.00,21.20
21,1,2010,33.70,20.30,0.00,25.09
22,1,2010,31.20,20.30,0.00,13.10
23,1,2010,30.80,19.20,13.90,19.30
24,1,2010,31.20,20.00,0.50,15.77
25,1,2010,28.00,20.00,0.00,11.15
26,1,2010,28.00,19.40,1.60,16.29
27,1,2010,30.60,19.30,27.80,18.49
28,1,2010,29.00,19.00,0.00,9.96
29,1,2010,31.30,19.00,0.00,22.92
30,1,2010,32.40,20.00,0.00,22.33
31,1,2010,34.80,20.60,0.00,24.56
1,2,2010,34.00,20.80,0.00,26.01
2,2,2010,35.00,20.80,0.00,23.07
3,2,2010,34.60,21.40,0.00,25.47
4,2,2010,34.60,21.20,0.00,23.94
5,2,2010,33.80,22.20,0.00,22.25
6,2,2010,28.20,22.00,0.30,12.81
7,2,2010,32.20,20.60,0.40,17.74
8,2,2010,32.00,20.30,0.00,22.52
9,2,2010,26.80,20.40,0.40,9.71
10,2,2010,32.00,18.80,57.60,20.37
11,2,2010,30.30,19.30,0.00,21.36
12,2,2010,33.20,20.00,0.00,23.94
13,2,2010,30.79,20.30,0.00,23.82
14,2,2010,27.20,20.00,3.00,9.48
15,2,2010,31.00,18.40,0.00,20.22
16,2,2010,30.60,19.70,0.00,15.44
17,2,2010,32.00,20.80,0.20,20.60
18,2,2010,32.60,20.00,0.00,23.37
19,2,2010,29.00,21.00,0.00,11.01
20,2,2010,31.60,21.40,0.00,15.05
21,2,2010,33.60,21.80,0.00,18.79
22,2,2010,33.80,20.80,32.10,21.08
23,2,2010,27.80,18.80,0.80,9.94
24,2,2010,30.30,19.30,0.20,16.44
25,2,2010,28.50,19.30,0.00,18.08
26,2,2010,27.80,19.80,0.00,9.66
27,2,2010,30.60,18.60,0.00,25.28
28,2,2010,31.40,18.80,0.00,24.82
1,3,2010,32.20,20.20,0.00,20.78
2,3,2010,28.50,20.20,2.70,10.53
3,3,2010,27.80,19.80,0.00,12.66
4,3,2010,30.10,19.00,0.00,18.72
5,3,2010,32.00,19.10,0.10,22.83
6,3,2010,31.00,20.60,6.20,17.94
7,3,2010,30.80,20.20,0.00,20.41
8,3,2010,31.40,20.20,18.70,14.37
9,3,2010,30.40,20.00,0.00,18.32
10,3,2010,31.20,21.00,8.60,20.30
11,3,2010,30.60,19.50,0.00,23.10
12,3,2010,31.80,20.20,0.80,21.15
13,3,2010,30.20,21.20,0.00,13.27
14,3,2010,30.50,20.40,0.00,16.24
15,3,2010,32.00,20.00,0.00,22.83
16,3,2010,31.30,20.20,1.30,14.94
17,3,2010,27.80,20.40,0.00,10.51
18,3,2010,28.60,19.20,0.00,12.49
19,3,2010,32.20,19.30,5.20,22.53
20,3,2010,30.00,19.40,0.00,13.82
21,3,2010,33.20,19.60,0.00,24.51
22,3,2010,32.50,19.60,0.00,22.54
23,3,2010,27.88,20.40,0.00,22.87
24,3,2010,34.00,20.60,0.00,23.04
25,3,2010,32.80,20.60,0.00,23.04
26,3,2010,30.60,20.40,0.00,13.99
27,3,2010,32.40,20.00,0.00,22.70
28,3,2010,33.20,20.40,0.00,18.76
29,3,2010,35.30,20.60,0.00,25.00
30,3,2010,28.60,20.00,4.00,9.88
31,3,2010,29.00,18.60,0.00,14.47
1,4,2010,32.20,21.00,0.00,21.52
2,4,2010,31.80,20.60,0.10,15.78
3,4,2010,30.00,19.80,0.00,15.61
4,4,2010,30.80,19.60,24.60,16.58
5,4,2010,31.60,19.20,15.10,23.28
6,4,2010,27.80,19.20,4.80,10.35
7,4,2010,29.50,19.40,42.20,15.08
8,4,2010,29.70,18.80,5.40,17.68
9,4,2010,27.00,19.00,0.40,9.84
10,4,2010,30.20,20.00,5.90,23.03
11,4,2010,27.20,18.40,0.50,11.30
12,4,2010,27.80,19.40,3.40,16.00
13,4,2010,27.20,20.00,35.20,12.42
14,4,2010,26.60,17.90,1.30,14.51
15,4,2010,27.40,18.20,0.00,13.69
16,4,2010,25.80,18.40,1.90,10.44
17,4,2010,30.50,18.40,0.00,17.87
18,4,2010,31.00,19.40,3.30,20.92
19,4,2010,24.70,19.70,6.90,9.77
20,4,2010,29.00,17.50,0.00,24.09
21,4,2010,30.80,17.80,0.00,25.67
22,4,2010,33.00,20.20,0.00,22.91
23,4,2010,32.80,20.80,0.00,25.44
24,4,2010,31.20,21.50,0.00,22.69
25,4,2010,31.60,20.70,3.00,19.62
26,4,2010,25.60,20.80,39.40,10.17
27,4,2010,29.60,18.80,24.00,18.77
28,4,2010,27.20,19.10,2.50,14.13
29,4,2010,26.50,19.30,3.60,10.77
30,4,2010,27.40,19.30,10.70,12.18
1,5,2010,28.90,19.20,0.00,19.62
2,5,2010,28.80,20.40,37.20,20.38
3,5,2010,25.10,19.20,10.20,10.71
4,5,2010,26.70,18.50,0.00,12.43
5,5,2010,28.00,18.70,18.70,11.32
6,5,2010,27.40,18.50,0.00,19.16
7,5,2010,30.50,18.90,0.20,23.37
8,5,2010,30.50,21.00,0.00,18.79
9,5,2010,30.40,19.80,0.00,19.86
10,5,2010,30.80,20.20,0.00,20.14
11,5,2010,30.70,20.60,0.00,17.30
12,5,2010,30.60,20.70,0.00,18.84
13,5,2010,31.60,20.10,0.00,25.49
14,5,2010,31.20,20.60,0.00,22.97
15,5,2010,31.80,21.00,0.00,20.92
16,5,2010,32.00,20.80,0.00,21.36
17,5,2010,31.80,20.50,0.00,21.33
18,5,2010,30.60,20.80,6.10,19.60
19,5,2010,30.70,18.80,0.30,20.50
20,5,2010,29.00,19.00,24.30,12.62
21,5,2010,28.40,18.70,0.50,18.91
22,5,2010,25.80,19.60,6.50,9.37
23,5,2010,27.80,18.40,0.00,15.64
24,5,2010,29.80,18.80,12.40,21.74
25,5,2010,27.30,18.00,7.10,12.70
26,5,2010,25.00,18.20,32.10,9.48
27,5,2010,23.60,18.50,4.10,9.47
28,5,2010,29.00,18.00,0.00,16.00
29,5,2010,29.30,18.00,0.00,17.50
30,5,2010,29.40,19.70,2.10,18.09
31,5,2010,27.30,19.80,1.40,10.34
1,6,2010,29.10,18.10,0.00,14.11
2,6,2010,28.20,19.70,21.20,15.16
3,6,2010,25.00,18.80,0.40,10.16
4,6,2010,28.30,16.80,0.50,18.45
5,6,2010,30.80,17.30,0.00,23.71
6,6,2010,29.30,20.20,0.00,15.71
7,6,2010,30.40,20.00,0.00,21.26
8,6,2010,28.20,18.20,2.60,12.67
9,6,2010,27.70,18.70,0.20,16.72
10,6,2010,29.30,18.80,0.00,16.56
11,6,2010,28.80,18.80,0.00,18.05
12,6,2010,30.20,20.00,0.00,22.24
13,6,2010,29.90,19.00,0.30,22.98
14,6,2010,28.50,19.40,14.30,13.97
15,6,2010,27.40,18.60,3.00,17.26
16,6,2010,26.80,19.00,0.70,9.92
17,6,2010,29.30,18.70,0.00,19.79
18,6,2010,25.00,19.70,9.10,9.91
19,6,2010,28.80,18.30,8.50,23.37
20,6,2010,23.20,18.20,0.60,9.16
21,6,2010,28.00,17.00,0.00,19.62
22,6,2010,26.30,18.20,0.00,9.76
23,6,2010,30.20,17.60,0.00,22.61
24,6,2010,30.30,18.00,0.30,21.56
25,6,2010,28.70,18.80,49.10,13.79
26,6,2010,29.70,18.30,4.00,17.68
27,6,2010,29.00,19.20,0.00,14.24
28,6,2010,29.20,19.20,3.80,19.03
29,6,2010,28.60,19.00,0.00,13.05
30,6,2010,30.30,18.20,1.60,19.79
1,7,2010,29.60,19.00,8.30,17.40
2,7,2010,27.20,18.00,1.20,13.81
3,7,2010,30.00,19.00,0.00,21.16
4,7,2010,25.20,19.30,17.50,14.57
5,7,2010,27.70,18.60,6.30,14.58
6,7,2010,25.80,18.80,36.70,11.74
7,7,2010,26.80,17.80,21.80,14.29
8,7,2010,25.70,18.20,44.80,13.10
9,7,2010,29.00,18.50,0.80,22.28
10,7,2010,30.00,18.80,0.50,18.53
11,7,2010,26.20,20.20,0.00,9.67
12,7,2010,27.60,19.40,8.10,14.49
13,7,2010,27.30,18.80,14.20,17.97
14,7,2010,28.60,18.50,6.50,20.10
15,7,2010,28.80,18.30,1.40,9.24
16,7,2010,23.20,17.80,12.60,9.25
17,7,2010,27.20,17.40,0.50,13.65
18,7,2010,27.40,18.70,0.00,17.60
19,7,2010,28.70,18.50,0.00,19.14
20,7,2010,29.80,19.60,0.00,23.41
21,7,2010,29.50,18.50,0.00,21.46
22,7,2010,30.00,18.40,13.60,22.70
23,7,2010,27.70,18.80,0.40,16.02
24,7,2010,29.80,18.20,0.00,23.21
25,7,2010,30.20,19.00,7.00,23.70
26,7,2010,27.00,19.20,1.60,11.64
27,7,2010,27.70,18.50,0.10,14.71
28,7,2010,29.20,17.80,0.00,16.42
29,7,2010,28.73,17.30,0.00,15.06
30,7,2010,30.40,18.00,0.00,25.38
31,7,2010,28.20,18.00,10.30,13.71
1,8,2010,26.30,17.50,3.40,14.65
2,8,2010,27.20,17.80,3.10,17.91
3,8,2010,28.50,18.10,2.60,13.60
4,8,2010,30.80,18.10,0.00,22.91
5,8,2010,30.60,18.40,0.00,23.10
6,8,2010,29.70,18.50,0.00,15.52
7,8,2010,29.00,18.60,0.00,12.89
8,8,2010,31.20,18.72,0.00,20.54
9,8,2010,30.01,19.40,0.00,23.69
10,8,2010,31.80,18.60,0.00,21.22
11,8,2010,31.60,18.30,0.00,25.63
12,8,2010,30.60,18.40,0.00,14.54
13,8,2010,31.40,18.00,0.00,22.08
14,8,2010,25.80,18.10,1.30,13.16
15,8,2010,32.00,18.20,0.00,24.03
16,8,2010,32.60,18.10,0.00,22.48
17,8,2010,31.00,17.30,0.00,24.87
18,8,2010,27.40,17.50,0.00,13.22
19,8,2010,28.40,18.70,4.10,14.34
20,8,2010,31.40,19.00,0.00,16.73
21,8,2010,32.20,17.00,0.00,15.64
22,8,2010,32.40,19.70,0.00,17.87
23,8,2010,31.00,18.70,0.00,20.91
24,8,2010,30.00,17.80,0.00,15.36
25,8,2010,30.40,18.00,0.70,15.54
26,8,2010,30.40,18.20,6.20,14.44
27,8,2010,29.00,18.20,3.40,16.53
28,8,2010,29.80,18.00,0.00,19.58
29,8,2010,27.80,19.20,0.60,11.11
30,8,2010,32.00,17.30,4.70,25.38
31,8,2010,29.00,18.60,7.00,17.86
1,9,2010,29.40,18.20,34.10,17.72
2,9,2010,25.80,17.50,2.00,14.19
3,9,2010,28.60,18.00,37.20,17.58
4,9,2010,29.00,17.00,15.30,18.39
5,9,2010,28.40,17.30,0.00,26.13
6,9,2010,28.20,18.40,3.40,12.29
7,9,2010,24.80,18.10,0.00,10.04
8,9,2010,29.00,18.20,0.00,19.08
9,9,2010,30.20,17.60,0.00,18.93
10,9,2010,29.60,18.00,0.00,19.26
11,9,2010,30.20,18.80,0.00,19.59
12,9,2010,31.30,17.20,0.00,21.69
13,9,2010,30.80,18.40,0.00,19.11
14,9,2010,29.40,18.80,0.00,19.44
15,9,2010,30.20,17.60,0.00,15.88
16,9,2010,32.20,18.60,0.00,18.64
17,9,2010,31.00,20.00,5.90,16.21
18,9,2010,31.80,17.20,0.00,26.09
19,9,2010,29.60,17.40,0.60,14.59
20,9,2010,28.00,18.20,0.00,10.86
21,9,2010,32.00,18.60,1.80,14.91
22,9,2010,25.30,18.70,7.10,12.80
23,9,2010,27.20,17.60,0.00,10.85
24,9,2010,29.00,17.40,3.30,19.75
25,9,2010,29.80,17.70,41.70,15.05
26,9,2010,28.20,18.10,23.50,17.64
27,9,2010,25.80,17.80,29.40,12.93
28,9,2010,27.60,17.20,0.30,13.73
29,9,2010,31.40,18.20,26.00,21.66
30,9,2010,28.20,17.80,0.00,16.15
1,10,2010,29.70,18.00,0.00,22.44
2,10,2010,26.00,19.60,13.90,11.92
3,10,2010,29.30,17.00,21.30,17.57
4,10,2010,23.00,19.20,19.90,9.64
5,10,2010,27.80,18.80,19.00,17.06
6,10,2010,28.00,19.00,3.20,14.62
7,10,2010,31.00,19.00,25.10,23.96
8,10,2010,28.60,18.60,10.80,19.91
9,10,2010,29.80,18.60,0.00,22.95
10,10,2010,31.80,17.60,0.00,24.86
11,10,2010,31.20,19.00,0.00,25.47
12,10,2010,31.00,18.60,0.00,17.26
13,10,2010,32.30,20.20,0.00,25.10
14,10,2010,29.80,20.80,0.00,17.70
15,10,2010,26.80,19.30,0.20,11.28
16,10,2010,26.80,19.20,3.30,10.79
17,10,2010,29.00,19.60,2.90,15.88
18,10,2010,27.60,17.10,0.10,13.47
19,10,2010,27.80,19.20,0.00,12.18
20,10,2010,22.80,17.60,7.80,9.61
21,10,2010,28.00,16.40,0.00,15.48
22,10,2010,29.00,16.60,0.40,17.37
23,10,2010,28.50,17.60,0.00,17.82
24,10,2010,29.00,18.50,3.30,17.16
25,10,2010,29.40,16.20,20.90,19.51
26,10,2010,27.80,16.60,4.10,12.53
27,10,2010,28.00,19.00,11.60,19.92
28,10,2010,29.40,18.80,0.50,18.32
29,10,2010,28.80,17.10,2.50,16.56
30,10,2010,26.30,17.20,4.90,9.78
31,10,2010,29.40,18.60,0.20,14.63
1,11,2010,26.30,19.00,12.30,10.37
2,11,2010,26.80,17.60,0.00,14.27
3,11,2010,27.30,19.60,0.00,12.21
4,11,2010,29.30,19.60,51.70,17.97
5,11,2010,28.90,19.00,49.20,15.91
6,11,2010,24.00,19.50,1.30,9.51
7,11,2010,28.01,18.40,0.00,12.76
8,11,2010,26.29,18.20,7.10,9.63
9,11,2010,27.00,18.00,5.30,13.49
10,11,2010,28.00,19.60,6.30,14.86
11,11,2010,27.40,19.30,0.20,10.67
12,11,2010,27.20,18.30,2.20,17.44
13,11,2010,28.80,17.80,3.50,16.18
14,11,2010,27.80,17.80,0.10,12.62
15,11,2010,29.20,17.20,7.60,9.37
16,11,2010,25.20,17.60,5.20,10.58
17,11,2010,23.90,19.70,0.70,9.04
18,11,2010,24.50,18.20,0.00,10.86
19,11,2010,27.20,17.20,2.80,17.57
20,11,2010,26.80,17.20,0.70,14.80
21,11,2010,27.80,17.30,0.60,17.52
22,11,2010,29.00,19.20,13.90,18.11
23,11,2010,26.40,17.20,0.00,14.74
24,11,2010,27.40,18.20,0.10,19.28
25,11,2010,27.90,18.20,0.00,13.49
26,11,2010,29.40,18.40,4.10,22.12
27,11,2010,27.50,19.20,16.50,14.67
28,11,2010,28.20,19.50,11.80,16.17
29,11,2010,29.20,18.60,1.50,18.57
30,11,2010,28.20,19.60,18.00,18.40
1,12,2010,27.00,18.60,27.90,12.20
2,12,2010,25.20,19.20,8.40,10.07
3,12,2010,24.00,18.40,24.20,8.86
4,12,2010,27.60,19.00,0.00,8.85
5,12,2010,27.20,15.80,3.50,24.79
6,12,2010,29.90,16.00,5.90,24.33
7,12,2010,28.80,17.60,2.70,14.09
8,12,2010,27.40,19.50,0.00,12.13
9,12,2010,28.00,18.40,0.00,17.53
10,12,2010,27.80,18.40,0.20,17.37
11,12,2010,28.00,18.30,0.00,17.21
12,12,2010,29.60,19.00,18.60,16.45
13,12,2010,27.60,18.60,1.70,8.95
14,12,2010,27.10,17.80,37.50,14.35
15,12,2010,27.80,17.60,0.80,12.84
16,12,2010,26.80,19.00,0.00,13.14
17,12,2010,25.60,18.60,0.00,10.29
18,12,2010,26.00,19.20,4.90,9.69
19,12,2010,28.20,16.50,0.00,17.33
20,12,2010,27.00,17.30,0.00,15.69
21,12,2010,26.00,17.40,0.00,10.29
22,12,2010,27.30,17.60,92.70,14.19
23,12,2010,25.60,18.00,2.20,9.70
24,12,2010,26.70,17.70,35.80,19.90
25,12,2010,27.80,18.00,4.40,15.70
26,12,2010,26.40,18.00,0.00,9.56
27,12,2010,28.60,16.80,16.10,17.22
28,12,2010,28.30,18.30,0.00,16.33
29,12,2010,28.60,17.80,0.00,18.14
30,12,2010,29.60,18.80,0.00,22.06
31,12,2010,29.70,18.40,0.00,23.88
1,1,2011,29.00,19.00,0.00,20.73
2,1,2011,29.30,19.20,0.00,21.05
3,1,2011,29.30,17.60,6.10,23.03
4,1,2011,25.60,18.70,45.20,10.37
5,1,2011,28.10,18.80,10.20,18.69
6,1,2011,30.00,19.20,12.40,17.20
7,1,2011,26.20,19.30,4.20,12.37
8,1,2011,27.40,18.80,0.00,12.99
9,1,2011,26.00,19.20,1.70,11.34
10,1,2011,29.00,18.30,0.00,19.25
11,1,2011,29.30,18.30,0.20,16.99
12,1,2011,30.70,20.00,9.20,21.12
13,1,2011,28.80,20.00,2.20,15.97
14,1,2011,31.00,19.60,0.00,23.31
15,1,2011,30.60,19.60,0.00,23.34
16,1,2011,27.40,19.80,3.50,15.42
17,1,2011,29.70,18.60,0.00,24.17
18,1,2011,30.20,19.00,0.00,23.44
19,1,2011,29.40,20.40,0.00,22.09
20,1,2011,29.80,18.20,0.00,23.20
21,1,2011,29.30,18.20,0.00,21.24
22,1,2011,29.90,18.00,0.00,22.81
23,1,2011,31.50,18.20,0.00,20.22
24,1,2011,30.20,18.20,0.00,21.03
25,1,2011,29.70,17.40,0.00,19.36
26,1,2011,31.50,19.30,0.00,22.80
27,1,2011,29.60,19.20,0.00,20.04
28,1,2011,29.70,17.70,0.00,18.83
29,1,2011,30.30,18.00,0.60,18.86
30,1,2011,29.90,19.20,0.00,19.68
31,1,2011,30.90,18.90,0.00,22.37
1,2,2011,30.20,19.80,0.20,13.48
2,2,2011,31.70,19.20,0.00,18.52
3,2,2011,31.00,19.60,0.00,18.24
4,2,2011,30.00,19.00,0.00,18.59
5,2,2011,30.30,20.00,4.00,16.26
6,2,2011,28.80,19.80,8.10,11.39
7,2,2011,25.80,18.60,5.30,11.09
8,2,2011,27.00,18.70,11.00,15.39
9,2,2011,26.90,19.40,46.00,11.61
10,2,2011,27.60,18.30,0.10,11.79
11,2,2011,27.00,19.50,26.40,12.61
12,2,2011,28.80,19.20,0.00,18.37
13,2,2011,27.90,19.20,4.90,11.21
14,2,2011,26.00,19.60,6.10,12.67
15,2,2011,30.50,19.20,5.20,22.46
16,2,2011,24.40,19.30,0.10,9.99
17,2,2011,25.20,19.30,0.20,9.69
18,2,2011,29.20,18.20,1.10,21.11
19,2,2011,28.30,17.40,0.30,12.78
20,2,2011,27.90,18.20,1.70,17.95
21,2,2011,30.50,19.20,0.00,22.98
22,2,2011,28.80,18.40,0.10,16.55
23,2,2011,26.80,18.60,3.10,14.15
24,2,2011,26.80,20.20,8.70,10.44
25,2,2011,27.00,19.40,0.00,14.35
26,2,2011,28.90,19.00,1.20,14.86
27,2,2011,25.90,19.00,0.00,9.84
28,2,2011,29.40,19.40,23.10,15.22
1,3,2011,26.20,19.00,0.00,10.52
2,3,2011,26.30,19.00,0.00,14.61
3,3,2011,27.00,18.80,21.00,15.93
4,3,2011,28.00,18.80,0.90,19.70
5,3,2011,25.80,19.70,0.90,12.86
6,3,2011,26.00,19.20,29.10,12.05
7,3,2011,28.40,18.80,0.00,15.83
8,3,2011,27.39,19.00,15.60,15.02
9,3,2011,25.30,18.40,16.30,10.12
10,3,2011,24.00,18.00,0.00,9.80
11,3,2011,26.70,16.40,0.00,18.51
12,3,2011,29.20,17.60,0.00,22.95
13,3,2011,26.90,18.90,0.00,15.57
14,3,2011,28.80,17.00,0.00,25.44
15,3,2011,29.20,17.80,0.00,22.50
16,3,2011,29.20,19.00,0.00,16.75
17,3,2011,29.60,20.00,0.00,11.33
18,3,2011,27.80,20.60,23.70,11.17
19,3,2011,29.40,19.60,0.00,17.43
20,3,2011,26.40,19.70,70.80,13.98
21,3,2011,26.10,19.20,0.30,11.35
22,3,2011,27.70,19.00,5.10,15.14
23,3,2011,27.00,19.20,1.70,12.01
24,3,2011,28.60,19.70,32.60,13.17
25,3,2011,28.20,19.00,43.00,18.43
26,3,2011,28.80,19.00,0.50,15.64
27,3,2011,30.00,19.50,0.00,20.07
28,3,2011,30.00,19.60,0.00,15.47
29,3,2011,30.60,20.40,0.00,20.89
30,3,2011,30.20,19.70,48.60,22.36
31,3,2011,29.10,18.60,0.00,18.25
1,4,2011,30.30,19.20,16.30,22.51
2,4,2011,28.00,19.20,4.90,18.89
3,4,2011,28.30,20.20,2.10,14.13
4,4,2011,28.30,20.30,39.20,20.68
5,4,2011,30.00,20.00,1.40,17.06
6,4,2011,26.60,19.40,1.50,16.40
7,4,2011,28.00,19.40,0.00,15.57
8,4,2011,29.60,19.40,2.50,21.77
9,4,2011,29.20,19.20,33.60,19.96
10,4,2011,24.30,18.90,1.10,9.84
11,4,2011,26.80,19.20,5.80,10.97
12,4,2011,24.80,19.00,1.70,9.83
13,4,2011,25.20,19.68,0.40,10.47
14,4,2011,28.00,19.00,2.00,17.60
15,4,2011,24.00,19.60,3.70,10.13
16,4,2011,26.70,19.50,10.80,16.11
17,4,2011,26.80,18.80,2.50,16.41
18,4,2011,27.20,18.80,9.50,14.94
19,4,2011,27.20,18.30,39.60,15.09
20,4,2011,26.30,18.20,6.10,12.33
21,4,2011,26.00,18.80,10.30,14.41
22,4,2011,25.00,19.30,16.10,10.22
23,4,2011,25.80,19.00,0.00,10.85
24,4,2011,27.40,19.00,27.00,14.04
25,4,2011,26.80,19.10,18.50,14.66
26,4,2011,29.40,19.50,5.60,21.99
27,4,2011,30.30,19.10,7.50,24.19
28,4,2011,26.60,19.10,0.00,12.85
29,4,2011,28.80,19.70,0.00,21.90
30,4,2011,29.00,19.80,7.00,15.99
1,5,2011,28.10,20.00,11.10,13.75
2,5,2011,29.10,20.00,54.60,18.80
3,5,2011,25.40,19.80,4.60,9.61
4,5,2011,28.00,19.30,0.00,13.07
5,5,2011,29.00,19.40,0.00,12.89
6,5,2011,30.70,20.40,0.00,23.72
7,5,2011,29.20,21.60,0.00,20.07
8,5,2011,29.80,20.20,0.00,16.60
9,5,2011,30.20,20.80,0.00,21.11
10,5,2011,29.90,20.80,18.50,16.86
11,5,2011,29.90,20.60,0.00,11.85
12,5,2011,29.00,20.80,0.00,12.76
13,5,2011,27.20,20.70,14.00,9.48
14,5,2011,24.20,19.70,3.50,9.47
15,5,2011,28.40,18.20,0.00,17.36
16,5,2011,27.00,19.00,4.00,10.99
17,5,2011,27.50,19.60,0.00,18.24
18,5,2011,25.30,19.60,0.10,9.57
19,5,2011,26.20,19.70,0.30,9.41
20,5,2011,28.50,19.00,2.00,18.01
21,5,2011,28.70,19.90,35.50,14.91
22,5,2011,25.20,18.60,0.00,11.36
23,5,2011,28.40,19.60,17.20,15.64
24,5,2011,28.80,19.20,0.80,21.28
25,5,2011,28.00,19.40,2.40,15.90
26,5,2011,30.18,20.00,1.50,12.99
27,5,2011,29.20,19.20,0.00,16.17
28,5,2011,28.80,20.00,0.00,12.50
29,5,2011,27.70,19.20,0.20,13.40
30,5,2011,28.80,18.90,0.00,17.18
31,5,2011,29.80,20.20,0.00,17.77
1,6,2011,28.06,20.20,1.90,15.02
2,6,2011,26.60,20.00,27.10,10.17
3,6,2011,24.90,19.40,0.00,9.25
4,6,2011,22.80,19.10,10.10,9.24
5,6,2011,28.90,18.40,0.00,16.62
6,6,2011,29.10,18.00,0.30,22.64
7,6,2011,27.39,20.00,19.50,11.93
8,6,2011,28.80,19.00,0.00,17.03
9,6,2011,29.80,19.19,0.00,20.33
10,6,2011,30.20,20.20,0.00,16.86
11,6,2011,30.30,19.45,0.00,21.80
12,6,2011,31.20,20.10,0.00,18.49
13,6,2011,31.00,19.80,0.30,24.03
14,6,2011,30.00,19.20,0.00,12.63
15,6,2011,29.20,20.00,0.00,19.51
16,6,2011,29.60,19.60,0.00,17.11
17,6,2011,27.70,19.80,0.00,13.81
18,6,2011,26.50,20.00,0.00,10.66
19,6,2011,29.20,18.30,0.00,13.50
20,6,2011,29.60,19.70,1.70,17.68
21,6,2011,30.00,19.34,0.00,21.42
22,6,2011,29.50,20.30,7.50,16.18
23,6,2011,27.80,20.20,0.00,13.34
24,6,2011,29.30,19.10,0.60,17.53
25,6,2011,28.80,19.60,0.50,16.03
26,6,2011,28.80,20.00,8.30,17.08
27,6,2011,29.60,19.00,0.00,17.98
28,6,2011,30.00,18.60,0.00,23.66
29,6,2011,30.60,20.00,0.00,15.74
30,6,2011,30.80,18.80,2.30,12.01
1,7,2011,30.30,18.20,0.00,20.24
2,7,2011,29.00,18.00,0.00,16.36
3,7,2011,31.00,20.00,0.00,20.41
4,7,2011,29.70,20.30,0.30,16.82
5,7,2011,30.00,18.00,1.40,21.63
6,7,2011,30.90,19.30,0.00,19.39
7,7,2011,30.80,19.20,0.00,22.25
8,7,2011,31.90,20.00,0.00,22.87
9,7,2011,31.00,20.00,0.00,15.97
10,7,2011,32.00,20.20,0.70,20.64
11,7,2011,30.60,18.70,0.00,21.41
12,7,2011,29.20,18.90,8.20,15.85
13,7,2011,28.70,18.80,0.00,12.55
14,7,2011,28.20,18.60,10.10,16.33
15,7,2011,26.40,18.30,5.20,13.47
16,7,2011,28.30,18.50,0.00,20.44
17,7,2011,30.40,19.80,0.00,16.22
18,7,2011,29.00,20.00,8.50,17.91
19,7,2011,31.00,18.70,0.00,23.99
20,7,2011,31.60,20.10,0.00,24.02
21,7,2011,31.80,20.30,0.00,23.59
22,7,2011,32.40,20.20,0.00,20.57
23,7,2011,31.30,20.50,0.00,19.22
24,7,2011,31.90,19.80,0.00,18.94
25,7,2011,31.20,20.60,0.00,15.44
26,7,2011,32.50,20.33,0.00,23.57
27,7,2011,32.70,20.60,0.00,17.01
28,7,2011,31.80,20.40,0.00,16.42
29,7,2011,25.00,20.91,22.80,9.83
30,7,2011,25.20,18.80,0.70,9.38
31,7,2011,30.23,18.30,26.40,24.34
1,8,2011,31.93,18.20,0.80,23.90
2,8,2011,30.90,19.80,3.40,23.01
3,8,2011,29.30,19.76,0.00,19.64
4,8,2011,31.00,19.30,0.00,18.89
5,8,2011,32.20,20.10,0.00,24.80
6,8,2011,33.00,19.60,0.00,23.44
7,8,2011,32.30,20.70,0.00,22.23
8,8,2011,32.30,19.60,0.00,23.34
9,8,2011,31.70,19.70,0.00,19.94
10,8,2011,33.30,18.80,0.00,23.87
11,8,2011,32.00,19.20,0.00,21.25
12,8,2011,31.30,20.06,0.00,12.97
13,8,2011,30.80,19.00,0.00,13.77
14,8,2011,32.10,19.00,0.00,17.08
15,8,2011,27.40,20.20,2.60,11.13
16,8,2011,32.80,19.40,0.50,21.38
17,8,2011,28.30,19.10,1.50,16.20
18,8,2011,32.60,19.20,9.50,22.85
19,8,2011,29.30,18.80,11.80,19.40
20,8,2011,28.40,19.00,0.40,12.14
21,8,2011,30.70,19.40,0.00,18.49
22,8,2011,31.30,19.00,0.00,15.18
23,8,2011,28.10,19.40,22.20,9.95
24,8,2011,29.99,20.20,0.00,12.82
25,8,2011,31.80,18.60,0.00,12.67
26,8,2011,30.76,19.10,0.00,13.16
27,8,2011,31.50,18.00,0.00,14.77
28,8,2011,32.50,19.20,6.40,21.01
29,8,2011,32.40,18.90,0.00,23.91
30,8,2011,33.60,18.60,0.00,26.50
31,8,2011,33.20,19.80,0.00,18.66
1,9,2011,34.00,20.40,0.00,17.07
2,9,2011,32.40,17.40,0.00,22.39
3,9,2011,30.00,19.00,0.00,14.20
4,9,2011,32.20,18.60,0.00,17.11
5,9,2011,34.00,18.40,0.00,26.13
6,9,2011,30.40,19.40,0.00,19.70
7,9,2011,32.20,20.40,0.00,18.10
8,9,2011,30.00,19.50,0.00,19.72
9,9,2011,25.20,18.60,2.30,9.89
10,9,2011,31.60,18.40,21.10,20.71
11,9,2011,30.20,19.30,0.20,16.03
12,9,2011,30.80,19.00,0.00,18.14
13,9,2011,32.50,18.58,0.00,19.60
14,9,2011,32.40,19.80,0.00,20.09
15,9,2011,33.30,20.40,0.00,22.19
16,9,2011,30.50,20.00,13.00,18.64
17,9,2011,30.10,18.50,19.10,21.07
18,9,2011,27.80,18.30,3.60,18.48
